Date,team_avg(*C),team_min(*C),team_max(*C),prcp,snow,wind_speed(m/s),Rain_probability(%)
12/20/2004,23.1,17.4,30.8,0,0,78.34,60
12/21/2004,23.4,17.6,31.6,0,0,78.34,60
12/22/2004,23.9,17.5,31.6,0,0,78.34,60
12/23/2004,23.5,18.6,31.6,0,0,78.34,60
12/24/2004,23,17.6,31.1,0,0,78.34,60
12/25/2004,22.8,15.7,30.2,0,0,78.34,60
12/26/2004,22.2,,28.5,0,0,78.34,60
12/27/2004,20.4,,26.3,0,0,78.34,60
12/28/2004,19.3,,26.8,0,0,78.34,60
12/29/2004,20.3,12.7,28.2,0,0,78.34,60
12/30/2004,20.2,12.6,29.1,0,0,78.34,60
12/31/2004,21.1,11.6,30.2,0,0,78.34,60
1/1/2005,21.5,14.1,30.1,0,0,78.34,60
1/2/2005,22.8,14.9,30,0,0,78.34,60
1/3/2005,23.6,15.7,,0,0,78.34,60
1/4/2005,22.9,,28.9,0,0,78.34,60
1/5/2005,22.5,16.1,29.5,0,0,78.34,60
1/6/2005,22.6,15.8,29.6,0,0,78.34,60
1/7/2005,23.1,16.7,29.7,0,0,78.34,60
1/8/2005,22.6,16.8,30.3,0,0,78.34,60
1/9/2005,22.8,17.3,30,0,0,78.34,60
1/10/2005,24.3,17.3,31.9,0,0,78.34,60
1/11/2005,24.8,19.9,30.1,0,0,78.34,60
1/12/2005,22.2,17.9,28.3,0,0,78.34,60
1/13/2005,21.3,14.7,28.1,0,0,78.34,60
1/14/2005,21.7,15.2,29,0,0,78.34,60
1/15/2005,21,13.8,31.2,0,0,78.34,60
1/16/2005,23.4,14.8,31.7,0,0,78.34,60
1/17/2005,23.5,16.3,31,0,0,78.34,60
1/18/2005,23.1,16.5,30.6,,0,78.34,60
1/19/2005,22.9,17.9,30,0,0,78.34,60
1/20/2005,20.8,,27.1,0,0,78.34,60
1/21/2005,20.9,15.4,27.4,0,0,78.34,60
1/22/2005,19.9,15.3,27.1,,0,78.34,60
1/23/2005,21.8,12.8,29.2,0,0,78.34,60
1/24/2005,23.8,,29.6,0,0,78.34,60
1/25/2005,21.2,16.8,27.7,0,0,78.34,60
1/26/2005,22,16.2,28.8,0,0,78.34,60
1/27/2005,22.2,18.9,26.1,2,0,78.34,60
1/28/2005,21.6,,28,0,0,78.34,60
1/29/2005,21.7,17.5,27.6,11.9,0,78.34,60
1/30/2005,21.8,,28.3,0,0,78.34,60
1/31/2005,23.2,,29.4,0,0,78.34,60
2/1/2005,21.2,16.8,25.7,0,0,78.34,60
2/2/2005,21.3,,27.8,0,0,78.34,60
2/3/2005,20.4,13.4,28.1,0,0,78.34,60
2/4/2005,20.7,13.8,28,0,0,78.34,60
2/5/2005,22.6,15.4,30.5,0,0,78.34,60
2/6/2005,24.1,16.9,32,0,0,78.34,60
2/7/2005,25,18.2,33.5,0,0,78.34,60
2/8/2005,24.7,19,32.1,0,0,78.34,60
2/9/2005,26.3,18.7,35.1,0,0,78.34,60
2/10/2005,25.9,19.4,33.8,0,0,78.34,60
2/11/2005,26.3,19.8,33.7,0,0,78.34,60
2/12/2005,28,,36.6,0,0,78.34,60
2/13/2005,29.1,19,38.1,0,0,78.34,60
2/14/2005,27.7,19.8,36.1,0,0,78.34,60
2/15/2005,28.1,18.5,38,0,0,78.34,60
2/16/2005,28.8,23.4,38,0,0,78.34,60
2/17/2005,27.6,22,35.8,0,0,78.34,60
2/18/2005,28.1,,35.1,0,0,78.34,60
2/19/2005,27.3,23.1,35.1,0,0,78.34,60
2/20/2005,27.2,22.5,36.5,0,0,78.34,60
2/21/2005,26.1,,36.6,0,0,78.34,60
2/22/2005,26.8,19.5,34.6,0,0,78.34,60
2/23/2005,26.8,19.4,34.1,0,0,78.34,60
2/24/2005,27.6,21.7,34.6,0,0,78.34,60
2/25/2005,27.1,22.6,34,0,0,78.34,60
2/26/2005,27,20.7,36.5,0,0,78.34,60
2/27/2005,27.8,19.5,36.4,0,0,78.34,60
2/28/2005,27.9,20.9,36.7,0,0,78.34,60
3/1/2005,28,22.6,37.3,0,0,78.34,60
3/2/2005,27.9,,,0,0,78.34,60
3/3/2005,29.6,,39.6,0,0,78.34,60
3/4/2005,29.4,22.4,37.8,0,0,78.34,60
3/5/2005,28.5,24,37.2,0,0,78.34,60
3/6/2005,28.5,23.9,35.7,0,0,78.34,60
3/7/2005,28.2,22.4,36.7,0,0,78.34,60
3/8/2005,28.2,,36.1,0,0,78.34,60
3/9/2005,28.1,22.5,35.1,0,0,78.34,60
3/10/2005,28.7,24,36,0,0,78.34,60
3/11/2005,28.4,24.1,34.9,,0,78.34,60
3/12/2005,21.8,,28.1,0,0,78.34,60
3/13/2005,25.6,19.7,31.8,54.1,0,78.34,60
3/14/2005,27,21.2,33.4,0,0,78.34,60
3/15/2005,27.8,22.7,34.7,,0,78.34,60
3/16/2005,27.8,23.7,33.5,0,0,78.34,60
3/17/2005,27.4,24.2,34.4,0,0,78.34,60
3/18/2005,28.3,24.1,34.9,0,0,78.34,60
3/19/2005,28.3,24.8,,,0,78.34,60
3/20/2005,29.3,25.4,36.8,0,0,78.34,60
3/21/2005,29.1,24.4,36.1,0,0,78.34,60
3/22/2005,29.9,25.1,35.4,0,0,78.34,60
3/23/2005,28.5,25.9,33.4,0,0,78.34,60
3/24/2005,27.1,,32.3,,0,78.34,60
3/25/2005,27.3,22.6,32.4,0,0,78.34,60
3/26/2005,29.2,24.5,36.4,0,0,78.34,60
3/27/2005,29.4,26.3,35.1,0,0,78.34,60
3/28/2005,29.1,25.1,35.5,0,0,78.34,60
3/29/2005,29.3,26,35.3,0,0,78.34,60
3/30/2005,28.3,,33.7,0,0,78.34,60
3/31/2005,29.2,25.3,34.6,,0,78.34,60
4/1/2005,26.9,,34.4,0,0,78.34,60
4/2/2005,28.6,23.1,34.9,2,0,78.34,60
4/3/2005,28.9,24.3,35.7,0,0,78.34,60
4/4/2005,28.4,24.3,37.1,0,0,78.34,60
4/5/2005,29.5,25,36.1,0,0,78.34,60
4/6/2005,29.3,25,36.5,0,0,78.34,60
4/7/2005,29.4,24.2,35.6,0,0,78.34,60
4/8/2005,29.5,24.3,36.9,0,0,78.34,60
4/9/2005,29.9,24.9,36.1,0,0,78.34,60
4/10/2005,30.2,,37.4,,0,78.34,60
4/11/2005,30.7,26.9,35.6,0,0,78.34,60
4/12/2005,30.9,26.3,38.6,0,0,78.34,60
4/13/2005,31.5,26.9,38.9,0,0,78.34,60
4/14/2005,31.2,26.4,39.1,0,0,78.34,60
4/15/2005,30.9,26.7,37,,0,78.34,60
4/16/2005,31.5,26.3,37.6,,0,78.34,60
4/17/2005,31.8,25.7,39.6,0,0,78.34,60
4/18/2005,31.4,26.4,38.2,0,0,78.34,60
4/19/2005,30,,36.5,,0,78.34,60
4/20/2005,28.4,19,34.9,,0,78.34,60
4/21/2005,29.2,24.9,36.6,0,0,78.34,60
4/22/2005,30.4,26.4,,0,0,78.34,60
4/23/2005,30.4,27.1,36.6,0,0,78.34,60
4/24/2005,31.1,27.3,37.6,0,0,78.34,60
4/25/2005,32.4,26.9,40.6,0,0,78.34,60
4/26/2005,33.1,25.8,39.4,0,0,78.34,60
4/27/2005,31.6,26.4,39.2,,0,78.34,60
4/28/2005,30.5,,37.6,0,0,78.34,60
4/29/2005,30.3,25.7,37.7,0.3,0,78.34,60
4/30/2005,28.6,24.6,35.9,0,0,78.34,60
5/1/2005,28.3,21.4,35.6,0.3,0,78.34,60
5/2/2005,28.2,20.8,34.1,30,0,78.34,60
5/3/2005,26.5,,35.6,0,0,78.34,60
5/4/2005,30.3,23.4,36.8,43.9,0,78.34,60
5/5/2005,30.7,26.4,37.3,0,0,78.34,60
5/6/2005,29.2,25.7,34.2,0,0,78.34,60
5/7/2005,30.7,25.7,36.7,0,0,0.8,60
5/8/2005,32,28,38,0,0,0.8,60
5/9/2005,31.7,28.4,39.1,0,0,0.8,60
5/10/2005,33.2,27.3,40.8,0,0,0.8,60
5/11/2005,31.3,,38.6,,0,0.8,60
5/12/2005,31.5,28.4,36.7,0,0,0.8,60
5/13/2005,32.1,27.9,37.7,0,0,0.8,60
5/14/2005,32.3,28.6,37.7,162.1,0,0.8,60
5/15/2005,32.7,29.2,38.6,0,0,0.8,60
5/16/2005,32.2,29.2,37.5,0,0,0.8,60
5/17/2005,32.7,29.6,38.2,0,0,0.8,60
5/18/2005,31.9,29.6,36.8,,0,0.8,60
5/19/2005,31.8,29.3,37.6,0,0,0.8,60
5/20/2005,31.4,,37.9,,0,0.8,60
5/21/2005,32.6,28.9,38.3,0,0,0.8,60
5/22/2005,33.1,28.3,39.8,0,0,0.8,60
5/23/2005,33.7,29.3,40.2,0,0,0.8,60
5/24/2005,32.8,29.6,38.9,0,0,0.8,60
5/25/2005,31.5,,38.8,,0,0.8,60
5/26/2005,32.4,,39.5,0,0,0.8,60
5/27/2005,31.2,,38.5,0,0,0.8,60
5/28/2005,31.4,26.4,38.5,0.5,0,0.8,60
5/29/2005,32,27.6,38,0,0,0.8,60
5/30/2005,32.1,27.1,38.6,0,0,0.8,60
5/31/2005,31.6,27.3,38.7,0,0,0.8,60
6/1/2005,33.1,28.3,40.5,,0,0.8,60
6/2/2005,33.9,29.2,42.5,0,0,0.8,60
6/3/2005,33.5,,42.4,,0,0.8,60
6/4/2005,32.6,28.9,37.6,0,0,0.8,60
6/5/2005,31.5,,37.9,,0,0.8,60
6/6/2005,30.7,27.1,34.1,0,0,0.8,60
6/7/2005,33.4,27.4,41.7,0,0,0.8,60
6/8/2005,33.4,29.1,41.6,0,0,0.8,60
6/9/2005,31.4,26,39.8,0.8,0,0.8,60
6/10/2005,33.8,28.9,41.6,0.3,0,0.8,60
6/11/2005,33.8,29.1,44.6,0,0,0.8,60
6/12/2005,35.9,19.4,46.3,0,0,0.8,60
6/13/2005,34.7,30.4,44.6,0,0,0.8,60
6/14/2005,33.6,29.6,41.1,0,0,0.8,60
6/15/2005,34.7,30,44.2,,0,0.8,60
6/16/2005,35.1,30.8,46.2,,0,0.8,60
6/17/2005,36.4,29.2,46.2,0,0,0.8,60
6/18/2005,34.9,29.5,45.8,,0,0.8,60
6/19/2005,31.9,,37.1,11.9,0,0.8,60
6/20/2005,31.6,28,35.2,0,0,0.8,60
6/21/2005,33.1,29,38.3,0,0,0.8,60
6/22/2005,32.9,28.5,38.5,0,0,0.8,60
6/23/2005,31.8,,38.6,,0,0.8,60
6/24/2005,30.3,25.6,33.6,0,0,0.8,60
6/25/2005,26.8,24.4,30.1,66,0,0.8,60
6/26/2005,27,26,30.3,1,0,0.8,60
6/27/2005,26.9,25,28.6,6.1,0,0.8,60
6/28/2005,25.3,24.4,26.1,23.1,0,0.8,60
6/29/2005,27.9,25,30.6,22.1,0,0.8,60
6/30/2005,27.9,26.1,30.5,4.1,0,0.8,60
7/1/2005,29.8,26.6,34.1,0,0,0.8,60
7/2/2005,28.8,26.5,31.5,0.5,0,0.8,60
7/3/2005,29.5,26.8,33.7,0.5,0,0.8,60
7/4/2005,28.8,,34.5,2,0,0.8,60
7/5/2005,27.4,24,35.1,6.1,0,0.8,60
7/6/2005,27.9,24.8,32.1,14,0,0.8,60
7/7/2005,27.8,24.4,32.7,7.9,0,0.8,60
7/8/2005,27.9,25.4,31.5,6.1,0,0.8,60
7/9/2005,27.7,25.5,32.4,11.9,0,0.8,60
7/10/2005,28.5,26,32.5,7.1,0,0.8,60
7/11/2005,29.8,26.6,33.6,2,0,0.8,60
7/12/2005,29.4,27.1,33.9,0,0,0.8,60
7/13/2005,28.3,,32.6,0.5,0,0.8,60
7/14/2005,27.7,24.9,30.6,8.9,0,0.8,60
7/15/2005,28.3,25.8,31.1,0,0,0.8,60
7/16/2005,29,26,32.6,3,0,0.8,60
7/17/2005,29.4,26,33.6,2,0,0.8,60
7/18/2005,29.8,26.1,34.6,0,0,0.8,60
7/19/2005,30.7,27,35,,0,0.8,60
7/20/2005,27.9,,35.6,,0,0.8,60
7/21/2005,28.7,26.2,34.8,0,0,0.8,60
7/22/2005,27.9,25.2,32,4.1,0,0.8,60
7/23/2005,27.4,25.5,30.8,0,0,0.8,60
7/24/2005,28,,32,3,0,0.8,60
7/25/2005,27.3,25.4,31.1,27.9,0,0.8,60
7/26/2005,28.3,25.4,33,20.1,0,0.8,60
7/27/2005,28.2,,32.5,3,0,0.8,60
7/28/2005,28.1,26.4,30.5,0.5,0,0.8,60
7/29/2005,25.2,,26.1,17,0,0.8,60
7/30/2005,25.3,23.9,26.6,154.9,0,0.8,60
7/31/2005,29.2,25.3,33.6,7.9,0,0.8,60
8/1/2005,28.2,25.4,31.8,0,0,0.8,60
8/2/2005,27.2,25.6,29.6,5.1,0,0.8,60
8/3/2005,26.5,,29.1,0.8,0,0.8,60
8/4/2005,26.7,25.1,29.8,5.1,0,0.8,60
8/5/2005,28.2,24.9,31.5,4.1,0,0.8,60
8/6/2005,28.3,26,32.1,0.5,0,0.8,60
8/7/2005,28.4,26,32.1,0,0,0.8,60
8/8/2005,28.7,26,31.1,,0,0.8,60
8/9/2005,30.5,26.6,34,,0,0.8,60
8/10/2005,29.7,27,32.8,,0,0.8,60
8/11/2005,30,26.3,33.6,,0,0.8,60
8/12/2005,29.6,27,32.9,,0,0.8,60
8/13/2005,29.3,,34.6,,0,0.8,60
8/14/2005,28.2,26.4,29.6,,0,0.8,60
8/15/2005,26.8,24,30.7,6.1,0,0.8,60
8/16/2005,28.4,24.9,33.8,0.5,0,0.8,60
8/17/2005,29.6,26.6,34.6,0.5,0,0.8,60
8/18/2005,28.6,,33.7,0.3,0,0.8,60
8/19/2005,26.3,,30.6,10.9,0,0.8,60
8/20/2005,27.8,25,32.1,88.9,0,0.8,60
8/21/2005,28.9,25.9,32.1,1,0,0.8,60
8/22/2005,29.1,,33.6,0,0,0.8,60
8/23/2005,27.7,24.7,32.6,7.9,0,0.8,60
8/24/2005,27.3,24.3,33.1,32,0,0.8,60
8/25/2005,29.3,24,34.1,23.1,0,0.8,60
8/26/2005,30.3,26.2,34.1,0,0,0.8,60
8/27/2005,28.6,,33.1,,0,0.8,60
8/28/2005,29.1,25.4,34.1,,0,0.8,60
8/29/2005,29.1,25.8,35.1,,0,0.8,60
8/30/2005,28.3,24.5,35.6,,0,0.8,60
8/31/2005,29.8,24.4,35.8,11.9,0,0.8,60
9/1/2005,30.4,26.2,35.1,0,0,0.8,60
9/2/2005,29.8,25.9,34.4,,0,0.8,60
9/3/2005,28.8,26.2,31.6,2,0,0.8,60
9/4/2005,28.9,26.4,33.9,0,0,0.8,60
9/5/2005,28.8,26.3,33.3,17,0,0.8,60
9/6/2005,29.5,26.5,34,7.9,0,0.8,60
9/7/2005,28.7,,33.6,1,0,0.8,60
9/8/2005,27,,,15,0,0.8,60
9/9/2005,25.4,24.2,26.4,136.9,0,0.8,60
9/10/2005,26.5,24.6,29.6,75.9,0,0.8,60
9/11/2005,26.2,24.8,29.9,25.9,0,0.8,60
9/12/2005,25.6,24.7,26.8,55.9,0,0.8,60
9/13/2005,27.9,24.5,30.1,35.1,0,0.8,60
9/14/2005,26.3,,27.6,0.8,0,0.8,60
9/15/2005,27.1,25.5,30.9,14,0,0.8,60
9/16/2005,28.9,25.3,32.7,11.9,0,0.8,60
9/17/2005,27.8,26.2,30.6,1,0,0.8,60
9/18/2005,25.7,24.1,27.6,41.9,0,0.8,60
9/19/2005,26.9,24.9,30.3,68.1,0,0.8,60
9/20/2005,26.4,24.5,30.5,14,0,0.8,60
9/21/2005,27.1,24.9,30.6,18,0,0.8,60
9/22/2005,27.3,23.6,33,20.1,0,0.8,60
9/23/2005,29.1,,33.2,0,0,0.8,60
9/24/2005,29.6,26.2,34.1,,0,0.8,60
9/25/2005,29.6,26,34.3,,0,0.8,60
9/26/2005,29.1,25.5,33.6,,0,0.8,60
9/27/2005,29.4,25.6,33,,0,0.8,60
9/28/2005,29.4,25.5,33.6,0,0,0.8,60
9/29/2005,27.1,,32,,0,0.8,60
9/30/2005,27.9,24.5,33.5,,0,0.8,60
10/1/2005,28,25.8,31.1,,0,0.8,60
10/2/2005,25,,25.9,7.9,0,0.8,60
10/3/2005,26.6,23.6,29.9,51.1,0,0.8,60
10/4/2005,28.3,,33.8,0,0,0.8,60
10/5/2005,27.7,24,32.6,10.9,0,0.8,60
10/6/2005,27.8,24.9,33,0,0,0.8,60
10/7/2005,26.4,24.5,32.8,,0,0.8,60
10/8/2005,28.2,23.5,32.8,,0,0.8,60
10/9/2005,28.4,24.2,33.7,,0,0.8,60
10/10/2005,28.2,25.2,33.6,,0,0.8,60
10/11/2005,27.2,24.4,31.6,,0,0.8,60
10/12/2005,25.2,23.7,27.1,13,0,0.8,60
10/13/2005,27.3,23.7,32.6,10.9,0,0.8,60
10/14/2005,28.1,24.1,32.7,5.1,0,0.8,60
10/15/2005,28,24.1,33.8,0,0,0.8,60
10/16/2005,27.7,,33.9,,0,0.8,60
10/17/2005,27.6,24,32.4,,0,0.8,60
10/18/2005,25.6,23.8,29.6,15,0,0.8,60
10/19/2005,25.3,,28.4,17,0,0.8,60
10/20/2005,25.7,23.7,28.2,41.9,0,0.8,60
10/21/2005,26.1,24,29.1,0.8,0,0.8,60
10/22/2005,25.9,,27.6,2,0,0.8,60
10/23/2005,26.1,23.1,31,49,0,0.8,60
10/24/2005,25.9,23.9,30.6,1,0,0.8,60
10/25/2005,26.2,23.4,30.5,3,0,0.8,60
10/26/2005,25.7,23,29.4,0,0,0.8,60
10/27/2005,26.2,23.5,29.1,0,0,0.8,60
10/28/2005,24.8,24,26.3,0,0,0.8,60
10/29/2005,26.6,23.5,30.1,6.1,0,0.8,60
10/30/2005,25.2,,28.8,0,0,0.8,60
10/31/2005,25.7,,31.6,0.5,0,0.8,60
11/1/2005,24.7,22.9,27.7,40.9,0,0.8,60
11/2/2005,26.6,22.7,31.5,0.5,0,0.8,60
11/3/2005,25.7,23.2,30.8,0,0,0.8,60
11/4/2005,25.1,,30.6,,0,0.8,60
11/5/2005,24.3,20.8,29.7,,0,0.8,60
11/6/2005,23.5,19.3,30,,0,0.8,60
11/7/2005,22.5,16.4,,,0,0.8,60
11/8/2005,22.4,19.2,26.5,,0,0.8,60
11/9/2005,23.2,18.4,29.1,,0,0.8,60
11/10/2005,22.8,17.9,29.7,,0,0.8,60
11/11/2005,22.8,17.7,29.5,,0,0.8,60
11/12/2005,22.4,16.5,29.8,,0,0.8,60
11/13/2005,22.6,16.9,30.4,,0,0.8,60
11/14/2005,22.8,16,30.7,,0,0.8,60
11/15/2005,22.3,16.4,30.3,,0,0.8,60
11/16/2005,22.2,14.9,30.1,,0,0.8,60
11/17/2005,22.3,15.6,30.5,,0,0.8,60
11/18/2005,21.1,15.3,30.9,,0,0.8,60
11/19/2005,22.2,15.2,30.8,,0,0.8,60
11/20/2005,22.3,15.5,29.9,,0,0.8,60
11/21/2005,22.4,17,30.2,,0,0.8,60
11/22/2005,22.8,17,30.2,,0,0.8,60
11/23/2005,21.9,15.3,30.6,,0,0.8,60
11/24/2005,22.4,15.2,31.1,,0,0.8,60
11/25/2005,23,15.4,30.6,,0,0.8,60
11/26/2005,22.2,,29.6,,0,0.8,60
11/27/2005,21.3,14.9,29.7,,0,0.8,60
11/28/2005,20.3,15.2,29.1,,0,0.8,60
11/29/2005,21.4,15.1,29.7,,0,0.8,60
11/30/2005,20.2,15.2,29.2,,0,0.8,60
12/1/2005,21.3,13.3,30.2,,0,0.8,60
12/2/2005,23.3,17.3,30.6,,0,0.8,60
12/3/2005,23.2,17.4,30.6,,0,0.8,60
12/4/2005,23.3,17.3,30.3,,0,0.8,60
12/5/2005,21.9,,30.5,,0,0.8,60
12/6/2005,20.7,14.1,28.1,,0,0.8,60
12/7/2005,19.7,,28.9,,0,0.8,60
12/8/2005,19.9,12.5,28.4,,0,0.8,60
12/9/2005,19.7,13.5,28,,0,0.8,60
12/10/2005,19.8,13.2,28.1,,0,0.8,60
12/11/2005,21,,28.1,,0,0.8,60
12/12/2005,19.8,14.4,28,,0,0.8,60
12/13/2005,17.8,13,27.5,,0,0.8,60
12/14/2005,18.8,12.3,26.5,,0,0.8,60
12/15/2005,18.9,11.4,27.2,296.4,0,0.8,60
12/16/2005,19.9,12,28.1,0,0,0.8,60
12/17/2005,22,16.3,28.3,,0,0.8,60
12/18/2005,23,18.5,28.2,,0,0.8,60
12/19/2005,20.1,,22.6,,0,0.8,60
12/20/2005,22.3,17.5,26.1,,0,0.8,60
12/21/2005,22.6,18.1,27.4,,0,0.8,60
12/22/2005,20.9,,23.1,0,0,0.8,60
12/23/2005,22,18,27.9,0,0,0.8,60
12/24/2005,22.6,17,29.2,,0,0.8,60
12/25/2005,21.1,16,28.4,,0,0.8,60
12/26/2005,18.7,12.4,27,,0,0.8,60
12/27/2005,19.1,11.8,28.5,,0,0.8,60
12/28/2005,19.8,12.3,28.4,,0,0.8,60
12/29/2005,20.5,12.8,29.3,,0,0.8,60
12/30/2005,21.1,15.3,29.4,,0,0.8,60
12/31/2005,20.9,15,28.4,,0,0.8,60
1/1/2006,20.4,14.5,27.8,,0,0.8,60
1/2/2006,19.9,,27.7,,0,0.8,60
1/3/2006,20.3,13.3,27.5,,0,0.8,60
1/4/2006,20.5,14.1,29.1,,0,2.09,60
1/5/2006,20.4,13.8,28.8,,0,2.09,60
1/6/2006,20.8,14.4,28.1,,0,2.09,60
1/7/2006,19.6,14.9,27.2,,0,2.09,60
1/8/2006,20.8,14,28.9,,0,2.09,60
1/9/2006,20.4,14.5,29,,0,2.09,60
1/10/2006,21.4,13.3,28.7,,0,2.09,60
1/11/2006,20.9,13.2,30.5,,0,2.09,60
1/12/2006,21.9,15.3,30.5,,0,2.09,60
1/13/2006,21.9,16.4,32,,0,2.09,60
1/14/2006,22.3,17.2,31.5,,0,2.09,60
1/15/2006,23.2,,31.4,,0,2.09,60
1/16/2006,23.5,16.4,33.3,,0,2.09,60
1/17/2006,23.4,14.7,,,0,2.09,60
1/18/2006,26.4,,35.2,,0,2.09,60
1/19/2006,24.7,18.3,34,,0,2.09,60
1/20/2006,23.6,17,33.3,,0,2.09,60
1/21/2006,24.9,17,33.5,,0,2.09,60
1/22/2006,24.9,17.4,33.6,,0,2.09,60
1/23/2006,24.8,19.3,32.4,,0,2.09,60
1/24/2006,23.2,,32.2,,0,2.09,60
1/25/2006,20.6,,27.8,0,0,2.09,60
1/26/2006,19.9,13,28.1,,0,2.09,60
1/27/2006,19.7,11,28.4,,0,2.09,60
1/28/2006,20.6,12.5,28.9,,0,2.09,60
1/29/2006,22.1,,30.6,,0,2.09,60
1/30/2006,22.4,14.2,,,0,2.09,60
1/31/2006,22.8,16.1,33,,0,2.09,60
2/1/2006,23.4,17.2,32.6,,0,2.09,60
2/2/2006,24.1,16.6,34,,0,2.09,60
2/3/2006,23.3,15.7,34.1,,0,2.09,60
2/4/2006,23.7,16.1,,,0,2.09,60
2/5/2006,23.6,15.6,32.6,,0,2.09,60
2/6/2006,23.8,15.5,33.1,,0,2.09,60
2/7/2006,23.4,15.9,32.8,,0,2.09,60
2/8/2006,23.7,15.2,33.2,,0,2.09,60
2/9/2006,21.9,17.1,31.1,,0,2.09,60
2/10/2006,24.2,15.3,33.6,,0,2.09,60
2/11/2006,23.9,16.9,32.2,,0,2.09,60
2/12/2006,24.7,17.1,34.3,,0,2.09,60
2/13/2006,23.8,16.9,34.7,,0,2.09,60
2/14/2006,25.4,16.9,37.5,,0,2.09,60
2/15/2006,27.2,21.6,,,0,2.09,60
2/16/2006,27.1,22,35.1,,0,2.09,60
2/17/2006,28.2,21,38,,0,2.09,60
2/18/2006,28.2,21.1,38,,0,2.09,60
2/19/2006,28.5,23.3,38.1,,0,2.09,60
2/20/2006,28.2,23.2,38.7,,0,2.09,60
2/21/2006,28.2,19.8,38.4,,0,2.09,60
2/22/2006,29.6,19.3,38.6,,0,2.09,60
2/23/2006,29.1,20.6,39.6,,0,2.09,60
2/24/2006,32.1,20,40.1,,0,2.09,60
2/25/2006,31.5,20,39.9,,0,2.09,60
2/26/2006,28.8,20.4,39.8,,0,2.09,60
2/27/2006,29.1,20,39.8,,0,2.09,60
2/28/2006,28.4,20,38.5,,0,2.09,60
3/1/2006,27.3,23,34.5,,0,2.09,60
3/2/2006,26.8,22.9,,,0,2.09,60
3/3/2006,27.4,22.1,35.3,,0,2.09,60
3/4/2006,27.2,22.5,34.4,,0,2.09,60
3/5/2006,24.7,,28.6,2,0,2.09,60
3/6/2006,26.4,20,34,3,0,2.09,60
3/7/2006,28.1,21.1,35.6,0.5,0,2.09,60
3/8/2006,28.4,23.4,35.8,0,0,2.09,60
3/9/2006,28.3,22.9,36.7,,0,2.09,60
3/10/2006,27.9,20.8,36.4,,0,2.09,60
3/11/2006,23.7,,27.8,,0,2.09,60
3/12/2006,25.4,19.7,33.8,3,0,2.09,60
3/13/2006,26.7,19.7,35.6,0,0,2.09,60
3/14/2006,27.3,,35.3,,0,2.09,60
3/15/2006,27.5,23,35.8,,0,2.09,60
3/16/2006,26.2,23.8,34.3,,0,2.09,60
3/17/2006,28.9,22.4,36.1,,0,2.09,60
3/18/2006,28.1,21.5,35.8,,0,2.09,60
3/19/2006,27.7,21,35.4,,0,2.09,60
3/20/2006,28.2,20.7,37.3,,0,2.09,60
3/21/2006,29.5,19.7,39.6,,0,2.09,60
3/22/2006,31.1,24,40,,0,2.09,60
3/23/2006,29,,36.8,,0,2.09,60
3/24/2006,30.8,21.7,39.8,,0,2.09,60
3/25/2006,30.9,24.5,39.4,,0,2.09,60
3/26/2006,31,25.1,40.7,,0,2.09,60
3/27/2006,31.6,24.2,40.8,,0,2.09,60
3/28/2006,27.8,,36.6,,0,2.09,60
3/29/2006,27.3,21,33.8,,0,2.09,60
3/30/2006,29,22,37,,0,2.09,60
3/31/2006,30,24.4,37.4,,0,2.09,60
4/1/2006,29.7,25.2,36.2,,0,2.09,60
4/2/2006,29.8,26.1,36.1,,0,2.09,60
4/3/2006,29.9,26.4,35.8,,0,2.09,60
4/4/2006,30.2,26.4,37.2,,0,2.09,60
4/5/2006,30.3,26.4,37.1,,0,2.09,60
4/6/2006,30.5,27,35.7,,0,2.09,60
4/7/2006,29.9,26.6,36.6,,0,2.09,60
4/8/2006,30.9,27,35.2,,0,2.09,60
4/9/2006,30.3,27.2,35.6,,0,2.09,60
4/10/2006,31.4,27.1,35.9,,0,2.09,60
4/11/2006,30.9,26.6,36.8,,0,2.09,60
4/12/2006,30.8,26.6,37.9,,0,2.09,60
4/13/2006,30.1,26.8,36.8,,0,2.09,60
4/14/2006,30.2,26,36.6,,0,2.09,60
4/15/2006,31.4,25.5,39.9,,0,2.09,60
4/16/2006,29.8,27,33.8,,0,2.09,60
4/17/2006,24.4,,29.2,0,0,2.09,60
4/18/2006,27.6,21.1,34.5,5.1,0,2.09,60
4/19/2006,29.7,24.7,37.1,0,0,2.09,60
4/20/2006,30.1,25.9,36.8,,0,2.09,60
4/21/2006,29.3,25.1,39,,0,2.09,60
4/22/2006,31.8,24.8,40,,0,2.09,60
4/23/2006,31.8,27,40.2,,0,2.09,60
4/24/2006,31.3,26.5,39.5,,0,2.09,60
4/25/2006,31.6,26,38.4,,0,2.09,60
4/26/2006,30.7,26.9,39.5,,0,2.09,60
4/27/2006,29.6,,36.9,,0,2.09,60
4/28/2006,31.3,22.2,36,7.1,0,2.09,60
4/29/2006,29.9,26.2,38.1,0,0,2.09,60
4/30/2006,30.7,27.6,38,,0,2.09,60
5/1/2006,32,27.4,37.5,0,0,2.09,60
5/2/2006,31.9,27.2,36.7,,0,2.09,60
5/3/2006,30.3,26.4,37,,0,2.09,60
5/4/2006,30.4,26.7,38,,0,2.09,60
5/5/2006,31.8,27.3,38.5,,0,2.09,60
